Model,Rank,Average,harness|hendrycksTest-abstract_algebra|5,harness|hendrycksTest-anatomy|5,harness|hendrycksTest-astronomy|5,harness|hendrycksTest-business_ethics|5,harness|hendrycksTest-clinical_knowledge|5,harness|hendrycksTest-college_biology|5,harness|hendrycksTest-college_chemistry|5,harness|hendrycksTest-college_computer_science|5,harness|hendrycksTest-college_mathematics|5,harness|hendrycksTest-college_medicine|5,harness|hendrycksTest-college_physics|5,harness|hendrycksTest-computer_security|5,harness|hendrycksTest-conceptual_physics|5,harness|hendrycksTest-econometrics|5,harness|hendrycksTest-electrical_engineering|5,harness|hendrycksTest-elementary_mathematics|5,harness|hendrycksTest-formal_logic|5,harness|hendrycksTest-global_facts|5,harness|hendrycksTest-high_school_biology|5,harness|hendrycksTest-high_school_chemistry|5,harness|hendrycksTest-high_school_computer_science|5,harness|hendrycksTest-high_school_european_history|5,harness|hendrycksTest-high_school_geography|5,harness|hendrycksTest-high_school_government_and_politics|5,harness|hendrycksTest-high_school_macroeconomics|5,harness|hendrycksTest-high_school_mathematics|5,harness|hendrycksTest-high_school_microeconomics|5,harness|hendrycksTest-high_school_physics|5,harness|hendrycksTest-high_school_psychology|5,harness|hendrycksTest-high_school_statistics|5,harness|hendrycksTest-high_school_us_history|5,harness|hendrycksTest-high_school_world_history|5,harness|hendrycksTest-human_aging|5,harness|hendrycksTest-human_sexuality|5,harness|hendrycksTest-international_law|5,harness|hendrycksTest-jurisprudence|5,harness|hendrycksTest-logical_fallacies|5,harness|hendrycksTest-machine_learning|5,harness|hendrycksTest-management|5,harness|hendrycksTest-marketing|5,harness|hendrycksTest-medical_genetics|5,harness|hendrycksTest-miscellaneous|5,harness|hendrycksTest-moral_disputes|5,harness|hendrycksTest-moral_scenarios|5,harness|hendrycksTest-nutrition|5,harness|hendrycksTest-philosophy|5,harness|hendrycksTest-prehistory|5,harness|hendrycksTest-professional_accounting|5,harness|hendrycksTest-professional_law|5,harness|hendrycksTest-professional_medicine|5,harness|hendrycksTest-professional_psychology|5,harness|hendrycksTest-public_relations|5,harness|hendrycksTest-security_studies|5,harness|hendrycksTest-sociology|5,harness|hendrycksTest-us_foreign_policy|5,harness|hendrycksTest-virology|5,harness|hendrycksTest-world_religions|5
details_OpenBuddy__openbuddy-deepseek-67b-v15-base,83.0,70.97352046593868,30.0,67.4074074074074,81.57894736842105,78.0,79.62264150943396,85.41666666666666,52.0,55.00000000000001,42.0,69.36416184971098,39.2156862745098,76.0,70.2127659574468,53.50877192982456,68.96551724137932,53.17460317460318,50.79365079365079,47.0,82.9032258064516,56.65024630541872,75.0,82.42424242424242,90.90909090909092,94.81865284974094,70.76923076923077,40.0,81.9327731092437,41.721854304635755,90.09174311926604,59.25925925925925,91.17647058823528,89.45147679324894,80.71748878923766,83.96946564885496,84.29752066115702,80.55555555555556,82.20858895705521,55.35714285714286,84.46601941747572,91.88034188034187,71.0,89.91060025542784,78.03468208092485,41.452513966480446,79.08496732026144,78.45659163987139,85.49382716049382,51.77304964539007,56.32333767926988,74.63235294117648,77.94117647058823,71.81818181818181,76.73469387755102,88.05970149253731,93.0,54.81927710843374,87.13450292397661
details_Brillibits__Instruct_Mixtral-8x7B-v0.1_Dolly15K,84.0,70.96267629070383,37.0,68.88888888888889,77.63157894736842,71.0,77.35849056603774,81.94444444444444,54.0,61.0,43.0,74.56647398843931,41.17647058823529,80.0,65.53191489361701,58.77192982456141,66.20689655172414,49.47089947089947,52.38095238095239,41.0,84.19354838709677,57.635467980295566,75.0,78.78787878787878,85.35353535353535,96.37305699481864,71.7948717948718,41.48148148148148,80.67226890756302,46.357615894039725,88.07339449541286,57.407407407407405,85.7843137254902,87.34177215189874,73.54260089686099,78.62595419847328,87.60330578512396,79.62962962962963,81.59509202453987,59.82142857142857,84.46601941747572,92.73504273504274,76.0,88.12260536398468,78.32369942196532,48.37988826815642,83.00653594771242,79.7427652733119,82.71604938271605,53.90070921985816,53.71577574967405,78.30882352941177,75.81699346405229,70.9090909090909,78.36734693877551,87.06467661691542,91.0,54.81927710843374,89.47368421052632
details_Sao10K__Sensualize-Mixtral-bf16,85.0,70.88833709588428,35.0,68.88888888888889,82.23684210526315,63.0,78.8679245283019,83.33333333333334,54.0,61.0,43.0,71.67630057803468,46.07843137254901,81.0,68.08510638297872,59.64912280701754,66.20689655172414,50.52910052910053,57.14285714285714,47.0,82.58064516129032,62.5615763546798,71.0,78.78787878787878,85.85858585858585,92.74611398963731,70.76923076923077,40.37037037037037,78.99159663865547,47.682119205298015,87.70642201834863,56.481481481481474,85.7843137254902,88.18565400843882,77.57847533632287,82.44274809160305,85.9504132231405,84.25925925925925,77.30061349693251,49.10714285714285,85.43689320388349,91.02564102564102,74.0,88.76117496807151,77.45664739884393,46.368715083798875,81.37254901960785,75.88424437299035,84.5679012345679,53.54609929078015,53.58539765319426,80.88235294117648,75.49019607843137,70.0,78.36734693877551,90.54726368159204,88.0,53.6144578313253,88.88888888888889
details_Riiid__sheep-duck-llama-2-70b-v1.1,86.0,70.84075842598808,38.0,62.96296296296296,80.92105263157895,75.0,75.09433962264151,81.94444444444444,48.0,60.0,40.0,68.20809248554913,37.25490196078431,76.0,69.36170212765957,46.49122807017544,64.13793103448275,48.14814814814814,50.0,48.0,81.93548387096774,55.66502463054187,78.0,84.84848484848484,89.39393939393939,94.30051813471503,71.28205128205128,34.07407407407407,76.89075630252101,48.34437086092715,90.09174311926604,60.18518518518518,92.64705882352942,89.87341772151899,78.9237668161435,84.7328244274809,86.77685950413223,83.33333333333334,82.82208588957054,55.35714285714286,84.46601941747572,91.88034188034187,72.0,86.59003831417624,77.45664739884393,63.687150837988824,75.16339869281046,77.491961414791,83.33333333333334,57.801418439716315,58.9960886571056,74.26470588235294,76.9607843137255,74.54545454545455,79.59183673469387,87.56218905472637,87.0,52.40963855421686,87.71929824561403
details_KaeriJenti__kaori-70b-v1,87.0,70.82327587155683,32.0,60.0,81.57894736842105,77.0,73.20754716981132,83.33333333333334,50.0,63.0,40.0,68.20809248554913,43.13725490196078,79.0,69.36170212765957,48.24561403508772,66.89655172413794,46.82539682539682,51.587301587301596,49.0,83.87096774193549,54.187192118226605,78.0,84.84848484848484,89.39393939393939,93.2642487046632,71.02564102564102,32.96296296296296,77.31092436974791,47.682119205298015,89.72477064220183,64.35185185185185,90.68627450980392,89.45147679324894,77.13004484304933,87.02290076335878,86.77685950413223,83.33333333333334,83.43558282208589,54.46428571428571,83.49514563106796,90.17094017094016,72.0,86.46232439335888,78.03468208092485,53.519553072625705,75.81699346405229,78.13504823151125,83.0246913580247,57.801418439716315,56.192959582790095,76.10294117647058,75.49019607843137,72.72727272727273,80.40816326530611,85.07462686567165,91.0,53.6144578313253,86.54970760233918
details_Riiid__sheep-duck-llama-2-70b-v1.1,88.0,70.76514377330349,37.0,62.96296296296296,80.26315789473685,75.0,74.33962264150942,81.94444444444444,47.0,60.0,40.0,69.36416184971098,38.23529411764705,77.0,68.93617021276596,46.49122807017544,63.44827586206897,47.35449735449735,50.79365079365079,47.0,81.93548387096774,55.66502463054187,79.0,85.45454545454545,88.88888888888889,94.30051813471503,71.28205128205128,32.96296296296296,76.89075630252101,47.682119205298015,89.90825688073394,60.18518518518518,92.64705882352942,88.18565400843882,79.82062780269058,83.96946564885496,86.77685950413223,82.4074074074074,84.66257668711657,54.46428571428571,83.49514563106796,92.30769230769232,72.0,86.84546615581098,77.45664739884393,63.46368715083799,75.16339869281046,77.17041800643086,82.71604938271605,58.86524822695035,58.80052151238592,73.52941176470588,76.63398692810458,75.45454545454545,79.59183673469387,87.56218905472637,87.0,53.6144578313253,87.71929824561403
details_AIDC-ai-business__Marcoroni-70B-v1,89.0,70.67318137840604,38.0,64.44444444444444,81.57894736842105,75.0,74.71698113207546,81.94444444444444,45.0,57.99999999999999,41.0,70.52023121387283,36.27450980392157,73.0,71.06382978723404,45.61403508771929,62.758620689655174,46.82539682539682,49.206349206349195,46.0,82.9032258064516,55.66502463054187,79.0,84.24242424242424,88.88888888888889,93.78238341968913,73.07692307692307,31.48148148148148,78.57142857142857,49.00662251655629,89.72477064220183,59.25925925925925,92.15686274509804,89.45147679324894,80.26905829596413,85.49618320610686,86.77685950413223,83.33333333333334,83.43558282208589,58.92857142857143,83.49514563106796,89.74358974358975,72.0,86.84546615581098,76.878612716763,66.81564245810056,75.81699346405229,76.84887459807074,81.79012345679013,56.38297872340425,57.887874837027375,72.79411764705883,76.63398692810458,73.63636363636363,78.36734693877551,87.06467661691542,87.0,55.42168674698795,86.54970760233918
details_jondurbin__airoboros-l2-70b-gpt4-m2.0,90.0,70.67196081363967,35.0,64.44444444444444,83.55263157894737,77.0,73.20754716981132,84.02777777777779,51.0,56.99999999999999,37.0,66.47398843930635,43.13725490196078,77.0,68.93617021276596,46.49122807017544,64.13793103448275,44.44444444444444,51.587301587301596,50.0,83.87096774193549,53.69458128078818,76.0,83.03030303030303,88.88888888888889,94.30051813471503,73.58974358974359,31.851851851851848,78.15126050420169,44.370860927152314,89.54128440366974,61.57407407407407,91.17647058823528,90.29535864978904,79.37219730941703,86.25954198473282,85.9504132231405,83.33333333333334,80.3680981595092,50.89285714285714,82.52427184466019,89.74358974358975,69.0,87.10089399744572,79.1907514450867,58.994413407821234,77.12418300653596,77.491961414791,84.25925925925925,60.28368794326241,55.80182529335072,73.52941176470588,74.50980392156863,76.36363636363637,79.59183673469387,89.05472636815921,92.0,54.81927710843374,85.96491228070175
details_cognitivecomputations__yayi2-30b-llama,91.0,70.60243200091298,43.0,60.0,79.60526315789474,79.0,72.83018867924528,65.27777777777779,65.0,74.0,59.0,70.52023121387283,67.64705882352942,80.0,70.63829787234043,59.64912280701754,72.41379310344827,65.34391534391534,54.761904761904766,52.0,71.61290322580646,65.02463054187191,76.0,68.48484848484848,84.34343434343434,79.79274611398964,70.76923076923077,58.88888888888889,74.78991596638656,66.88741721854305,74.49541284403671,70.37037037037037,72.05882352941177,83.54430379746836,79.82062780269058,72.51908396946564,83.47107438016529,79.62962962962963,68.09815950920245,46.42857142857143,79.6116504854369,83.33333333333334,65.0,74.71264367816092,77.74566473988439,50.05586592178771,77.12418300653596,78.45659163987139,74.69135802469135,63.47517730496454,64.86310299869622,67.64705882352942,71.73202614379085,79.0909090909091,78.77551020408163,87.06467661691542,81.0,62.65060240963856,69.5906432748538
details_AA051610__A11P,92.0,70.5627687152891,33.0,61.48148148148148,83.55263157894737,76.0,73.58490566037736,79.16666666666666,51.0,62.0,46.0,62.42774566473989,44.11764705882353,80.0,70.63829787234043,55.26315789473685,73.10344827586206,54.761904761904766,50.79365079365079,46.0,85.48387096774194,55.172413793103445,73.0,80.60606060606061,87.87878787878788,92.2279792746114,76.92307692307693,35.92592592592593,78.57142857142857,40.39735099337748,88.25688073394495,52.77777777777778,89.70588235294117,87.34177215189874,78.02690582959642,85.49618320610686,84.29752066115702,87.03703703703704,82.82208588957054,61.60714285714286,82.52427184466019,90.5982905982906,82.0,88.50574712643679,77.74566473988439,42.79329608938547,78.10457516339869,77.17041800643086,78.08641975308642,54.25531914893617,53.38983050847458,71.32352941176471,74.83660130718954,71.81818181818181,74.6938775510204,86.56716417910447,91.0,55.42168674698795,84.7953216374269
details_sequelbox__SpellBlade,93.0,70.49743525637234,36.0,65.92592592592592,80.26315789473685,74.0,70.94339622641509,83.33333333333334,49.0,57.99999999999999,42.0,67.05202312138728,34.31372549019608,78.0,66.80851063829788,44.73684210526316,61.37931034482759,46.03174603174603,50.0,51.0,82.58064516129032,51.724137931034484,79.0,84.84848484848484,88.88888888888889,93.78238341968913,70.25641025641025,35.55555555555555,75.63025210084034,49.00662251655629,88.9908256880734,62.03703703703704,90.19607843137256,88.60759493670885,78.47533632286996,84.7328244274809,88.42975206611571,83.33333333333334,81.59509202453987,52.67857142857143,83.49514563106796,91.45299145299144,71.0,86.97318007662835,78.32369942196532,59.44134078212291,77.77777777777779,79.09967845659163,83.9506172839506,56.73758865248227,57.95306388526728,73.89705882352942,75.81699346405229,76.36363636363637,79.59183673469387,88.55721393034825,88.0,54.81927710843374,85.96491228070175
details_garage-bAInd__Platypus2-70B-instruct,94.0,70.47847086622984,39.0,59.25925925925925,77.63157894736842,71.0,74.71698113207546,84.72222222222221,46.0,57.99999999999999,44.0,68.78612716763006,33.33333333333333,76.0,67.23404255319149,48.24561403508772,60.0,45.23809523809524,53.17460317460318,49.0,82.9032258064516,54.187192118226605,78.0,87.87878787878788,87.87878787878788,95.33678756476685,72.3076923076923,30.0,78.15126050420169,47.682119205298015,90.6422018348624,61.57407407407407,90.68627450980392,90.29535864978904,81.16591928251121,81.67938931297711,86.77685950413223,83.33333333333334,82.20858895705521,62.5,84.46601941747572,91.02564102564102,71.0,86.97318007662835,75.72254335260115,65.25139664804469,74.50980392156863,77.81350482315112,83.33333333333334,56.73758865248227,58.865710560625814,72.79411764705883,75.65359477124183,70.9090909090909,77.55102040816327,88.55721393034825,86.0,53.6144578313253,85.96491228070175
details_chargoddard__mixtralmerge-8x7B-rebalanced-test,95.0,70.4742093154479,32.0,68.88888888888889,77.63157894736842,73.0,79.24528301886792,85.41666666666666,50.0,64.0,42.0,66.47398843930635,45.09803921568627,79.0,64.68085106382979,61.40350877192983,66.20689655172414,51.05820105820106,57.936507936507944,41.0,82.9032258064516,61.083743842364534,75.0,80.60606060606061,84.34343434343434,94.30051813471503,70.51282051282051,35.18518518518518,78.99159663865547,41.05960264900662,87.33944954128441,59.25925925925925,87.25490196078431,87.34177215189874,72.6457399103139,80.91603053435115,86.77685950413223,84.25925925925925,78.52760736196319,53.57142857142857,86.40776699029125,91.02564102564102,80.0,88.12260536398468,77.16763005780348,45.13966480446927,78.10457516339869,77.491961414791,83.0246913580247,54.25531914893617,50.97783572359843,77.57352941176471,76.47058823529412,69.0909090909091,80.0,87.56218905472637,87.0,51.80722891566265,88.88888888888889
details_jondurbin__airoboros-l2-70b-gpt4-m2.0,96.0,70.45617099832347,33.0,63.70370370370371,82.89473684210526,77.0,73.58490566037736,84.02777777777779,52.0,55.00000000000001,37.0,65.89595375722543,38.23529411764705,77.0,68.51063829787233,46.49122807017544,64.13793103448275,43.91534391534391,51.587301587301596,52.0,83.87096774193549,52.70935960591133,76.0,82.42424242424242,87.87878787878788,94.30051813471503,73.58974358974359,31.851851851851848,77.31092436974791,45.033112582781456,89.35779816513761,61.57407407407407,91.17647058823528,90.29535864978904,79.37219730941703,86.25954198473282,85.12396694214877,83.33333333333334,80.3680981595092,50.89285714285714,83.49514563106796,89.74358974358975,71.0,86.84546615581098,78.90173410404624,57.76536312849162,77.12418300653596,77.17041800643086,84.25925925925925,59.21985815602837,55.80182529335072,73.16176470588235,74.50980392156863,77.27272727272727,79.18367346938776,89.05472636815921,92.0,54.81927710843374,85.96491228070175
details_chargoddard__MixtralRPChat-ZLoss,97.0,70.44247608998755,38.0,68.14814814814815,78.28947368421053,71.0,79.24528301886792,84.02777777777779,51.0,56.99999999999999,46.0,71.09826589595376,43.13725490196078,83.0,68.08510638297872,59.64912280701754,64.13793103448275,47.61904761904761,52.38095238095239,46.0,83.87096774193549,62.5615763546798,73.0,79.39393939393939,86.36363636363636,93.2642487046632,70.25641025641025,34.07407407407407,81.09243697478992,44.370860927152314,87.88990825688073,57.407407407407405,86.27450980392157,88.60759493670885,76.68161434977578,83.20610687022901,86.77685950413223,82.4074074074074,79.14110429447852,47.32142857142857,84.46601941747572,91.88034188034187,78.0,86.97318007662835,76.58959537572254,45.69832402234637,79.73856209150327,78.45659163987139,82.4074074074074,54.96453900709219,51.303780964797916,76.47058823529412,75.16339869281046,68.18181818181817,80.0,86.56716417910447,87.0,53.6144578313253,85.96491228070175
details_mistralai__Mixtral-8x7B-v0.1,98.0,70.17346542519046,40.0,67.4074074074074,80.26315789473685,67.0,76.9811320754717,84.72222222222221,54.0,55.00000000000001,46.0,68.78612716763006,47.05882352941176,79.0,66.80851063829788,62.28070175438597,64.13793103448275,44.17989417989418,50.79365079365079,45.0,82.9032258064516,61.57635467980296,71.0,81.21212121212122,84.84848484848484,91.70984455958549,70.51282051282051,35.18518518518518,76.05042016806722,51.65562913907284,86.78899082568807,62.03703703703704,85.7843137254902,87.34177215189874,74.43946188340807,82.44274809160305,87.60330578512396,82.4074074074074,77.30061349693251,50.89285714285714,82.52427184466019,92.73504273504274,78.0,87.73946360153256,79.1907514450867,37.318435754189935,76.47058823529412,76.20578778135048,83.64197530864197,54.96453900709219,52.15123859191656,79.04411764705883,76.1437908496732,70.9090909090909,77.9591836734694,85.57213930348259,89.0,52.40963855421686,84.7953216374269
