	model_name	split_name	average_score	harness|hendrycksTest-abstract_algebra|5	harness|hendrycksTest-anatomy|5	harness|hendrycksTest-astronomy|5	harness|hendrycksTest-business_ethics|5	harness|hendrycksTest-clinical_knowledge|5	harness|hendrycksTest-college_biology|5	harness|hendrycksTest-college_chemistry|5	harness|hendrycksTest-college_computer_science|5	harness|hendrycksTest-college_mathematics|5	harness|hendrycksTest-college_medicine|5	harness|hendrycksTest-college_physics|5	harness|hendrycksTest-computer_security|5	harness|hendrycksTest-conceptual_physics|5	harness|hendrycksTest-econometrics|5	harness|hendrycksTest-electrical_engineering|5	harness|hendrycksTest-elementary_mathematics|5	harness|hendrycksTest-formal_logic|5	harness|hendrycksTest-global_facts|5	harness|hendrycksTest-high_school_biology|5	harness|hendrycksTest-high_school_chemistry|5	harness|hendrycksTest-high_school_computer_science|5	harness|hendrycksTest-high_school_european_history|5	harness|hendrycksTest-high_school_geography|5	harness|hendrycksTest-high_school_government_and_politics|5	harness|hendrycksTest-high_school_macroeconomics|5	harness|hendrycksTest-high_school_mathematics|5	harness|hendrycksTest-high_school_microeconomics|5	harness|hendrycksTest-high_school_physics|5	harness|hendrycksTest-high_school_psychology|5	harness|hendrycksTest-high_school_statistics|5	harness|hendrycksTest-high_school_us_history|5	harness|hendrycksTest-high_school_world_history|5	harness|hendrycksTest-human_aging|5	harness|hendrycksTest-human_sexuality|5	harness|hendrycksTest-international_law|5	harness|hendrycksTest-jurisprudence|5	harness|hendrycksTest-logical_fallacies|5	harness|hendrycksTest-machine_learning|5	harness|hendrycksTest-management|5	harness|hendrycksTest-marketing|5	harness|hendrycksTest-medical_genetics|5	harness|hendrycksTest-miscellaneous|5	harness|hendrycksTest-moral_disputes|5	harness|hendrycksTest-moral_scenarios|5	harness|hendrycksTest-nutrition|5	harness|hendrycksTest-philosophy|5	harness|hendrycksTest-prehistory|5	harness|hendrycksTest-professional_accounting|5	harness|hendrycksTest-professional_law|5	harness|hendrycksTest-professional_medicine|5	harness|hendrycksTest-professional_psychology|5	harness|hendrycksTest-public_relations|5	harness|hendrycksTest-security_studies|5	harness|hendrycksTest-sociology|5	harness|hendrycksTest-us_foreign_policy|5	harness|hendrycksTest-virology|5	harness|hendrycksTest-world_religions|5
73	details_mistralai__Mixtral-8x7B-Instruct-v0.1	2024-01-05T04-20-22.140239	0.7139615714693672	0.42	0.6666666666666666	0.7894736842105263	0.73	0.7773584905660378	0.8263888888888888	0.5	0.66	0.46	0.7572254335260116	0.43137254901960786	0.81	0.6680851063829787	0.6140350877192983	0.6482758620689655	0.47883597883597884	0.5238095238095238	0.42	0.8516129032258064	0.6206896551724138	0.78	0.8	0.8686868686868687	0.9585492227979274	0.6974358974358974	0.3888888888888889	0.8025210084033614	0.47019867549668876	0.8844036697247707	0.5972222222222222	0.8529411764705882	0.8481012658227848	0.757847533632287	0.8091603053435115	0.8760330578512396	0.8425925925925926	0.8159509202453987	0.5714285714285714	0.8446601941747572	0.9230769230769231	0.77	0.879948914431673	0.7803468208092486	0.46033519553072627	0.8202614379084967	0.797427652733119	0.8333333333333334	0.5531914893617021	0.5443285528031291	0.7941176470588235	0.7647058823529411	0.7090909090909091	0.7714285714285715	0.8905472636815921	0.9	0.5060240963855421	0.8771929824561403
74	details_argilla__notux-8x7b-v1	2023-12-30T02-01-22.166565	0.7138894203721194	0.42	0.6814814814814815	0.7960526315789473	0.73	0.7886792452830189	0.8263888888888888	0.5	0.65	0.46	0.7687861271676301	0.4215686274509804	0.81	0.6680851063829787	0.6052631578947368	0.6413793103448275	0.47883597883597884	0.5238095238095238	0.39	0.8516129032258064	0.6206896551724138	0.8	0.7818181818181819	0.8636363636363636	0.9585492227979274	0.6871794871794872	0.37037037037037035	0.8067226890756303	0.47019867549668876	0.8770642201834863	0.5972222222222222	0.8578431372549019	0.8523206751054853	0.7623318385650224	0.8015267175572519	0.8760330578512396	0.8425925925925926	0.8098159509202454	0.5892857142857143	0.8446601941747572	0.9230769230769231	0.76	0.8786717752234994	0.7832369942196532	0.4592178770949721	0.826797385620915	0.7909967845659164	0.8364197530864198	0.5567375886524822	0.5449804432855281	0.7904411764705882	0.7679738562091504	0.7090909090909091	0.7795918367346939	0.8955223880597015	0.9	0.5240963855421686	0.8830409356725146
75	details_OpenBuddy__openbuddy-mixtral-8x7b-v16.1-32k	2023-12-30T16-16-53.571803	0.713748712483421	0.42	0.6666666666666666	0.7763157894736842	0.75	0.7849056603773585	0.8333333333333334	0.54	0.7	0.44	0.6820809248554913	0.5196078431372549	0.79	0.6680851063829787	0.6842105263157895	0.6758620689655173	0.4894179894179894	0.5317460317460317	0.44	0.8451612903225807	0.5862068965517241	0.76	0.8242424242424242	0.8535353535353535	0.9222797927461139	0.7051282051282052	0.362962962962963	0.8109243697478992	0.4503311258278146	0.8917431192660551	0.5787037037037037	0.8480392156862745	0.8776371308016878	0.7533632286995515	0.7938931297709924	0.8512396694214877	0.8518518518518519	0.7975460122699386	0.5803571428571429	0.8446601941747572	0.905982905982906	0.77	0.8748403575989783	0.7745664739884393	0.5273743016759777	0.7973856209150327	0.7942122186495176	0.8333333333333334	0.524822695035461	0.5195567144719687	0.7794117647058824	0.7549019607843137	0.7090909090909091	0.7959183673469388	0.8706467661691543	0.88	0.5240963855421686	0.8654970760233918
76	details_VAGOsolutions__SauerkrautLM-Mixtral-8x7B-Instruct	2023-12-29T17-52-13.731168	0.7136585098343988	0.4	0.674074074074074	0.7894736842105263	0.73	0.7735849056603774	0.8263888888888888	0.5	0.65	0.47	0.7630057803468208	0.43137254901960786	0.8	0.6638297872340425	0.6052631578947368	0.6551724137931034	0.48148148148148145	0.5158730158730159	0.42	0.8548387096774194	0.6354679802955665	0.78	0.793939393939394	0.8686868686868687	0.9585492227979274	0.7102564102564103	0.3851851851851852	0.8109243697478992	0.44370860927152317	0.8825688073394495	0.5925925925925926	0.8529411764705882	0.8607594936708861	0.7623318385650224	0.8015267175572519	0.8760330578512396	0.8148148148148148	0.8159509202453987	0.5803571428571429	0.8446601941747572	0.9188034188034188	0.75	0.876117496807152	0.7832369942196532	0.46033519553072627	0.826797385620915	0.797427652733119	0.8395061728395061	0.5638297872340425	0.5404172099087353	0.7904411764705882	0.7696078431372549	0.7181818181818181	0.7755102040816326	0.8855721393034826	0.9	0.5240963855421686	0.8830409356725146
77	details_argilla__notus-8x7b-experiment	2023-12-24T21-16-18.856195	0.7133427578928542	0.43	0.6814814814814815	0.7894736842105263	0.74	0.7886792452830189	0.8194444444444444	0.5	0.64	0.45	0.7572254335260116	0.4117647058823529	0.81	0.676595744680851	0.5964912280701754	0.6482758620689655	0.48148148148148145	0.5079365079365079	0.4	0.8516129032258064	0.6157635467980296	0.79	0.793939393939394	0.8585858585858586	0.9637305699481865	0.6923076923076923	0.3888888888888889	0.8067226890756303	0.4768211920529801	0.8788990825688073	0.5833333333333334	0.8578431372549019	0.8523206751054853	0.7623318385650224	0.8015267175572519	0.8760330578512396	0.8425925925925926	0.803680981595092	0.5892857142857143	0.8349514563106796	0.9230769230769231	0.76	0.8773946360153256	0.7832369942196532	0.46033519553072627	0.8235294117647058	0.7942122186495176	0.8333333333333334	0.5602836879432624	0.545632333767927	0.7867647058823529	0.7696078431372549	0.7090909090909091	0.7755102040816326	0.8955223880597015	0.9	0.5240963855421686	0.8888888888888888
78	details_OpenBuddy__openbuddy-mixtral-8x7b-v16.2-32k	2023-12-30T16-13-38.805323	0.7133227980075961	0.43	0.6814814814814815	0.7828947368421053	0.74	0.7962264150943397	0.8402777777777778	0.57	0.65	0.44	0.6936416184971098	0.5	0.78	0.6595744680851063	0.6491228070175439	0.6620689655172414	0.48677248677248675	0.5555555555555556	0.45	0.8516129032258064	0.5812807881773399	0.73	0.8303030303030303	0.8585858585858586	0.927461139896373	0.7076923076923077	0.35185185185185186	0.8025210084033614	0.4503311258278146	0.8917431192660551	0.5740740740740741	0.8627450980392157	0.8860759493670886	0.757847533632287	0.8091603053435115	0.8512396694214877	0.8611111111111112	0.7914110429447853	0.5446428571428571	0.8543689320388349	0.9102564102564102	0.8	0.879948914431673	0.7774566473988439	0.5329608938547487	0.7843137254901961	0.7942122186495176	0.8055555555555556	0.549645390070922	0.5195567144719687	0.7904411764705882	0.7467320261437909	0.7090909090909091	0.8040816326530612	0.8756218905472637	0.87	0.5120481927710844	0.8538011695906432
79	details_VAGOsolutions__SauerkrautLM-Mixtral-8x7B-Instruct	2023-12-24T00-27-55.895777	0.7107702027735334	0.38	0.6814814814814815	0.7697368421052632	0.73	0.7811320754716982	0.8194444444444444	0.5	0.64	0.43	0.7572254335260116	0.4215686274509804	0.81	0.6553191489361702	0.6140350877192983	0.6206896551724138	0.48677248677248675	0.5158730158730159	0.41	0.8580645161290322	0.6206896551724138	0.76	0.7878787878787878	0.8686868686868687	0.9585492227979274	0.6948717948717948	0.3851851851851852	0.8151260504201681	0.46357615894039733	0.8844036697247707	0.5972222222222222	0.8529411764705882	0.8649789029535865	0.7668161434977578	0.8015267175572519	0.8760330578512396	0.8240740740740741	0.8220858895705522	0.5803571428571429	0.8446601941747572	0.9188034188034188	0.74	0.8748403575989783	0.7890173410404624	0.4569832402234637	0.826797385620915	0.8006430868167203	0.8302469135802469	0.5638297872340425	0.5475880052151239	0.7977941176470589	0.7581699346405228	0.7181818181818181	0.763265306122449	0.8756218905472637	0.9	0.5180722891566265	0.8830409356725146
80	details_s1ghhh__medllama-2-70b-qlora-1.1	2023-10-09T01-34-27.623935	0.710397132372678	0.36	0.6370370370370371	0.7894736842105263	0.76	0.7622641509433963	0.8125	0.48	0.55	0.44	0.7052023121387283	0.3431372549019608	0.74	0.676595744680851	0.45614035087719296	0.6413793103448275	0.4444444444444444	0.48412698412698413	0.51	0.8258064516129032	0.5369458128078818	0.75	0.8484848484848485	0.898989898989899	0.9430051813471503	0.7307692307692307	0.37037037037037035	0.8025210084033614	0.4370860927152318	0.9045871559633027	0.6712962962962963	0.9264705882352942	0.8987341772151899	0.7892376681614349	0.8854961832061069	0.8760330578512396	0.8148148148148148	0.8098159509202454	0.5446428571428571	0.8252427184466019	0.9358974358974359	0.77	0.8697318007662835	0.8179190751445087	0.4960893854748603	0.7712418300653595	0.8006430868167203	0.8611111111111112	0.5780141843971631	0.5730117340286832	0.8014705882352942	0.7712418300653595	0.7363636363636363	0.7918367346938775	0.8955223880597015	0.92	0.5602409638554217	0.8596491228070176
81	details_ICBU-NPU__FashionGPT-70B-V1.1	2023-09-19T01-00-15.258935	0.7098532737099211	0.31	0.6296296296296297	0.8289473684210527	0.77	0.7433962264150943	0.8333333333333334	0.5	0.61	0.4	0.6589595375722543	0.3627450980392157	0.78	0.7106382978723405	0.4649122807017544	0.6413793103448275	0.4708994708994709	0.5	0.5	0.8290322580645161	0.5763546798029556	0.78	0.8424242424242424	0.8939393939393939	0.9326424870466321	0.7128205128205128	0.337037037037037	0.7773109243697479	0.48344370860927155	0.9045871559633027	0.5925925925925926	0.9117647058823529	0.8818565400843882	0.8026905829596412	0.8549618320610687	0.8760330578512396	0.8425925925925926	0.8343558282208589	0.5446428571428571	0.8349514563106796	0.9145299145299145	0.74	0.8646232439335888	0.7774566473988439	0.646927374301676	0.7581699346405228	0.7717041800643086	0.8271604938271605	0.6028368794326241	0.5867014341590613	0.7463235294117647	0.7647058823529411	0.7363636363636363	0.8122448979591836	0.8855721393034826	0.87	0.5240963855421686	0.8713450292397661
82	details_OpenBuddy__openbuddy-deepseek-67b-v15-base	2023-12-10T00-18-57.450795	0.7097352046593869	0.3	0.674074074074074	0.8157894736842105	0.78	0.7962264150943397	0.8541666666666666	0.52	0.55	0.42	0.6936416184971098	0.39215686274509803	0.76	0.7021276595744681	0.5350877192982456	0.6896551724137931	0.5317460317460317	0.5079365079365079	0.47	0.8290322580645161	0.5665024630541872	0.75	0.8242424242424242	0.9090909090909091	0.9481865284974094	0.7076923076923077	0.4	0.819327731092437	0.41721854304635764	0.9009174311926605	0.5925925925925926	0.9117647058823529	0.8945147679324894	0.8071748878923767	0.8396946564885496	0.8429752066115702	0.8055555555555556	0.8220858895705522	0.5535714285714286	0.8446601941747572	0.9188034188034188	0.71	0.8991060025542784	0.7803468208092486	0.4145251396648045	0.7908496732026143	0.7845659163987139	0.8549382716049383	0.5177304964539007	0.5632333767926988	0.7463235294117647	0.7794117647058824	0.7181818181818181	0.7673469387755102	0.8805970149253731	0.93	0.5481927710843374	0.8713450292397661
83	details_Brillibits__Instruct_Mixtral-8x7B-v0.1_Dolly15K	2023-12-24T18-19-49.372068	0.7096267629070383	0.37	0.6888888888888889	0.7763157894736842	0.71	0.7735849056603774	0.8194444444444444	0.54	0.61	0.43	0.7456647398843931	0.4117647058823529	0.8	0.6553191489361702	0.5877192982456141	0.6620689655172414	0.4947089947089947	0.5238095238095238	0.41	0.8419354838709677	0.5763546798029556	0.75	0.7878787878787878	0.8535353535353535	0.9637305699481865	0.717948717948718	0.4148148148148148	0.8067226890756303	0.46357615894039733	0.8807339449541285	0.5740740740740741	0.8578431372549019	0.8734177215189873	0.7354260089686099	0.7862595419847328	0.8760330578512396	0.7962962962962963	0.8159509202453987	0.5982142857142857	0.8446601941747572	0.9273504273504274	0.76	0.8812260536398467	0.7832369942196532	0.48379888268156424	0.8300653594771242	0.797427652733119	0.8271604938271605	0.5390070921985816	0.5371577574967406	0.7830882352941176	0.7581699346405228	0.7090909090909091	0.7836734693877551	0.8706467661691543	0.91	0.5481927710843374	0.8947368421052632
84	details_Sao10K__Sensualize-Mixtral-bf16	2024-01-10T22-29-28.201230	0.7088833709588429	0.35	0.6888888888888889	0.8223684210526315	0.63	0.7886792452830189	0.8333333333333334	0.54	0.61	0.43	0.7167630057803468	0.46078431372549017	0.81	0.6808510638297872	0.5964912280701754	0.6620689655172414	0.5052910052910053	0.5714285714285714	0.47	0.8258064516129032	0.625615763546798	0.71	0.7878787878787878	0.8585858585858586	0.927461139896373	0.7076923076923077	0.40370370370370373	0.7899159663865546	0.4768211920529801	0.8770642201834863	0.5648148148148148	0.8578431372549019	0.8818565400843882	0.7757847533632287	0.8244274809160306	0.859504132231405	0.8425925925925926	0.7730061349693251	0.49107142857142855	0.8543689320388349	0.9102564102564102	0.74	0.8876117496807152	0.7745664739884393	0.46368715083798884	0.8137254901960784	0.7588424437299035	0.845679012345679	0.5354609929078015	0.5358539765319427	0.8088235294117647	0.7549019607843137	0.7	0.7836734693877551	0.9054726368159204	0.88	0.536144578313253	0.8888888888888888
85	details_Riiid__sheep-duck-llama-2-70b-v1.1	2023-10-04T07-20-47.805368	0.7084075842598807	0.38	0.6296296296296297	0.8092105263157895	0.75	0.7509433962264151	0.8194444444444444	0.48	0.6	0.4	0.6820809248554913	0.37254901960784315	0.76	0.6936170212765957	0.4649122807017544	0.6413793103448275	0.48148148148148145	0.5	0.48	0.8193548387096774	0.5566502463054187	0.78	0.8484848484848485	0.8939393939393939	0.9430051813471503	0.7128205128205128	0.34074074074074073	0.7689075630252101	0.48344370860927155	0.9009174311926605	0.6018518518518519	0.9264705882352942	0.8987341772151899	0.7892376681614349	0.8473282442748091	0.8677685950413223	0.8333333333333334	0.8282208588957055	0.5535714285714286	0.8446601941747572	0.9188034188034188	0.72	0.8659003831417624	0.7745664739884393	0.6368715083798883	0.7516339869281046	0.77491961414791	0.8333333333333334	0.5780141843971631	0.589960886571056	0.7426470588235294	0.7696078431372549	0.7454545454545455	0.7959183673469388	0.8756218905472637	0.87	0.5240963855421686	0.8771929824561403
86	details_KaeriJenti__kaori-70b-v1	2023-12-08T14-48-24.732982	0.7082327587155683	0.32	0.6	0.8157894736842105	0.77	0.7320754716981132	0.8333333333333334	0.5	0.63	0.4	0.6820809248554913	0.43137254901960786	0.79	0.6936170212765957	0.4824561403508772	0.6689655172413793	0.46825396825396826	0.5158730158730159	0.49	0.8387096774193549	0.541871921182266	0.78	0.8484848484848485	0.8939393939393939	0.9326424870466321	0.7102564102564103	0.3296296296296296	0.773109243697479	0.4768211920529801	0.8972477064220183	0.6435185185185185	0.9068627450980392	0.8945147679324894	0.7713004484304933	0.8702290076335878	0.8677685950413223	0.8333333333333334	0.8343558282208589	0.5446428571428571	0.8349514563106796	0.9017094017094017	0.72	0.8646232439335888	0.7803468208092486	0.535195530726257	0.7581699346405228	0.7813504823151125	0.8302469135802469	0.5780141843971631	0.5619295958279009	0.7610294117647058	0.7549019607843137	0.7272727272727273	0.8040816326530612	0.8507462686567164	0.91	0.536144578313253	0.8654970760233918
87	details_Riiid__sheep-duck-llama-2-70b-v1.1	2023-12-09T22-48-41.234684	0.7076514377330351	0.37	0.6296296296296297	0.8026315789473685	0.75	0.7433962264150943	0.8194444444444444	0.47	0.6	0.4	0.6936416184971098	0.38235294117647056	0.77	0.6893617021276596	0.4649122807017544	0.6344827586206897	0.47354497354497355	0.5079365079365079	0.47	0.8193548387096774	0.5566502463054187	0.79	0.8545454545454545	0.8888888888888888	0.9430051813471503	0.7128205128205128	0.3296296296296296	0.7689075630252101	0.4768211920529801	0.8990825688073395	0.6018518518518519	0.9264705882352942	0.8818565400843882	0.7982062780269058	0.8396946564885496	0.8677685950413223	0.8240740740740741	0.8466257668711656	0.5446428571428571	0.8349514563106796	0.9230769230769231	0.72	0.8684546615581098	0.7745664739884393	0.6346368715083799	0.7516339869281046	0.7717041800643086	0.8271604938271605	0.5886524822695035	0.5880052151238592	0.7352941176470589	0.7663398692810458	0.7545454545454545	0.7959183673469388	0.8756218905472637	0.87	0.536144578313253	0.8771929824561403
88	details_AIDC-ai-business__Marcoroni-70B-v1	2023-09-22T18-15-51.325850	0.7067318137840602	0.38	0.6444444444444445	0.8157894736842105	0.75	0.7471698113207547	0.8194444444444444	0.45	0.58	0.41	0.7052023121387283	0.3627450980392157	0.73	0.7106382978723405	0.45614035087719296	0.6275862068965518	0.46825396825396826	0.49206349206349204	0.46	0.8290322580645161	0.5566502463054187	0.79	0.8424242424242424	0.8888888888888888	0.9378238341968912	0.7307692307692307	0.3148148148148148	0.7857142857142857	0.4900662251655629	0.8972477064220183	0.5925925925925926	0.9215686274509803	0.8945147679324894	0.8026905829596412	0.8549618320610687	0.8677685950413223	0.8333333333333334	0.8343558282208589	0.5892857142857143	0.8349514563106796	0.8974358974358975	0.72	0.8684546615581098	0.7687861271676301	0.6681564245810055	0.7581699346405228	0.7684887459807074	0.8179012345679012	0.5638297872340425	0.5788787483702738	0.7279411764705882	0.7663398692810458	0.7363636363636363	0.7836734693877551	0.8706467661691543	0.87	0.5542168674698795	0.8654970760233918
89	details_jondurbin__airoboros-l2-70b-gpt4-m2.0	2023-08-09T22:06:19.540113	0.7067196081363963	0.35	0.6444444444444445	0.8355263157894737	0.77	0.7320754716981132	0.8402777777777778	0.51	0.57	0.37	0.6647398843930635	0.43137254901960786	0.77	0.6893617021276596	0.4649122807017544	0.6413793103448275	0.4444444444444444	0.5158730158730159	0.5	0.8387096774193549	0.5369458128078818	0.76	0.8303030303030303	0.8888888888888888	0.9430051813471503	0.735897435897436	0.31851851851851853	0.7815126050420168	0.44370860927152317	0.8954128440366973	0.6157407407407407	0.9117647058823529	0.9029535864978903	0.7937219730941704	0.8625954198473282	0.859504132231405	0.8333333333333334	0.803680981595092	0.5089285714285714	0.8252427184466019	0.8974358974358975	0.69	0.8710089399744572	0.791907514450867	0.5899441340782123	0.7712418300653595	0.77491961414791	0.8425925925925926	0.6028368794326241	0.5580182529335072	0.7352941176470589	0.7450980392156863	0.7636363636363637	0.7959183673469388	0.8905472636815921	0.92	0.5481927710843374	0.8596491228070176
90	details_cognitivecomputations__yayi2-30b-llama	2024-01-10T16-19-39.763701	0.7060243200091298	0.43	0.6	0.7960526315789473	0.79	0.7283018867924528	0.6527777777777778	0.65	0.74	0.59	0.7052023121387283	0.6764705882352942	0.8	0.7063829787234043	0.5964912280701754	0.7241379310344828	0.6534391534391535	0.5476190476190477	0.52	0.7161290322580646	0.6502463054187192	0.76	0.6848484848484848	0.8434343434343434	0.7979274611398963	0.7076923076923077	0.5888888888888889	0.7478991596638656	0.6688741721854304	0.744954128440367	0.7037037037037037	0.7205882352941176	0.8354430379746836	0.7982062780269058	0.7251908396946565	0.8347107438016529	0.7962962962962963	0.6809815950920245	0.4642857142857143	0.7961165048543689	0.8333333333333334	0.65	0.7471264367816092	0.7774566473988439	0.5005586592178771	0.7712418300653595	0.7845659163987139	0.7469135802469136	0.6347517730496454	0.6486310299869622	0.6764705882352942	0.7173202614379085	0.7909090909090909	0.7877551020408163	0.8706467661691543	0.81	0.6265060240963856	0.695906432748538
91	details_AA051610__A11P	2023-12-11T02-59-53.573351	0.705627687152891	0.33	0.6148148148148148	0.8355263157894737	0.76	0.7358490566037735	0.7916666666666666	0.51	0.62	0.46	0.6242774566473989	0.4411764705882353	0.8	0.7063829787234043	0.5526315789473685	0.7310344827586207	0.5476190476190477	0.5079365079365079	0.46	0.8548387096774194	0.5517241379310345	0.73	0.806060606060606	0.8787878787878788	0.9222797927461139	0.7692307692307693	0.3592592592592593	0.7857142857142857	0.40397350993377484	0.8825688073394495	0.5277777777777778	0.8970588235294118	0.8734177215189873	0.7802690582959642	0.8549618320610687	0.8429752066115702	0.8703703703703703	0.8282208588957055	0.6160714285714286	0.8252427184466019	0.905982905982906	0.82	0.8850574712643678	0.7774566473988439	0.42793296089385474	0.7810457516339869	0.7717041800643086	0.7808641975308642	0.5425531914893617	0.5338983050847458	0.7132352941176471	0.7483660130718954	0.7181818181818181	0.746938775510204	0.8656716417910447	0.91	0.5542168674698795	0.847953216374269
92	details_sequelbox__SpellBlade	2023-12-31T03-32-06.667530	0.7049743525637236	0.36	0.6592592592592592	0.8026315789473685	0.74	0.7094339622641509	0.8333333333333334	0.49	0.58	0.42	0.6705202312138728	0.3431372549019608	0.78	0.6680851063829787	0.4473684210526316	0.6137931034482759	0.4603174603174603	0.5	0.51	0.8258064516129032	0.5172413793103449	0.79	0.8484848484848485	0.8888888888888888	0.9378238341968912	0.7025641025641025	0.35555555555555557	0.7563025210084033	0.4900662251655629	0.8899082568807339	0.6203703703703703	0.9019607843137255	0.8860759493670886	0.7847533632286996	0.8473282442748091	0.8842975206611571	0.8333333333333334	0.8159509202453987	0.5267857142857143	0.8349514563106796	0.9145299145299145	0.71	0.8697318007662835	0.7832369942196532	0.5944134078212291	0.7777777777777778	0.7909967845659164	0.8395061728395061	0.5673758865248227	0.5795306388526728	0.7389705882352942	0.7581699346405228	0.7636363636363637	0.7959183673469388	0.8855721393034826	0.88	0.5481927710843374	0.8596491228070176
93	details_garage-bAInd__Platypus2-70B-instruct	2023-08-10T02:33:24.373535	0.7047847086622983	0.39	0.5925925925925926	0.7763157894736842	0.71	0.7471698113207547	0.8472222222222222	0.46	0.58	0.44	0.6878612716763006	0.3333333333333333	0.76	0.6723404255319149	0.4824561403508772	0.6	0.4523809523809524	0.5317460317460317	0.49	0.8290322580645161	0.541871921182266	0.78	0.8787878787878788	0.8787878787878788	0.9533678756476683	0.7230769230769231	0.3	0.7815126050420168	0.4768211920529801	0.9064220183486239	0.6157407407407407	0.9068627450980392	0.9029535864978903	0.8116591928251121	0.816793893129771	0.8677685950413223	0.8333333333333334	0.8220858895705522	0.625	0.8446601941747572	0.9102564102564102	0.71	0.8697318007662835	0.7572254335260116	0.6525139664804469	0.7450980392156863	0.7781350482315113	0.8333333333333334	0.5673758865248227	0.5886571056062582	0.7279411764705882	0.7565359477124183	0.7090909090909091	0.7755102040816326	0.8855721393034826	0.86	0.536144578313253	0.8596491228070176
94	details_chargoddard__mixtralmerge-8x7B-rebalanced-test	2024-01-05T14-01-45.060324	0.704742093154479	0.32	0.6888888888888889	0.7763157894736842	0.73	0.7924528301886793	0.8541666666666666	0.5	0.64	0.42	0.6647398843930635	0.45098039215686275	0.79	0.6468085106382979	0.6140350877192983	0.6620689655172414	0.5105820105820106	0.5793650793650794	0.41	0.8290322580645161	0.6108374384236454	0.75	0.806060606060606	0.8434343434343434	0.9430051813471503	0.7051282051282052	0.35185185185185186	0.7899159663865546	0.4105960264900662	0.8733944954128441	0.5925925925925926	0.8725490196078431	0.8734177215189873	0.726457399103139	0.8091603053435115	0.8677685950413223	0.8425925925925926	0.7852760736196319	0.5357142857142857	0.8640776699029126	0.9102564102564102	0.8	0.8812260536398467	0.7716763005780347	0.45139664804469276	0.7810457516339869	0.77491961414791	0.8302469135802469	0.5425531914893617	0.5097783572359843	0.7757352941176471	0.7647058823529411	0.6909090909090909	0.8	0.8756218905472637	0.87	0.5180722891566265	0.8888888888888888
95	details_jondurbin__airoboros-l2-70b-gpt4-m2.0	2023-08-10T00:00:29.305175	0.7045617099832345	0.33	0.6370370370370371	0.8289473684210527	0.77	0.7358490566037735	0.8402777777777778	0.52	0.55	0.37	0.6589595375722543	0.38235294117647056	0.77	0.6851063829787234	0.4649122807017544	0.6413793103448275	0.43915343915343913	0.5158730158730159	0.52	0.8387096774193549	0.5270935960591133	0.76	0.8242424242424242	0.8787878787878788	0.9430051813471503	0.735897435897436	0.31851851851851853	0.773109243697479	0.4503311258278146	0.8935779816513761	0.6157407407407407	0.9117647058823529	0.9029535864978903	0.7937219730941704	0.8625954198473282	0.8512396694214877	0.8333333333333334	0.803680981595092	0.5089285714285714	0.8349514563106796	0.8974358974358975	0.71	0.8684546615581098	0.7890173410404624	0.5776536312849162	0.7712418300653595	0.7717041800643086	0.8425925925925926	0.5921985815602837	0.5580182529335072	0.7316176470588235	0.7450980392156863	0.7727272727272727	0.7918367346938775	0.8905472636815921	0.92	0.5481927710843374	0.8596491228070176
96	details_chargoddard__MixtralRPChat-ZLoss	2023-12-24T00-10-11.003805	0.7044247608998755	0.38	0.6814814814814815	0.7828947368421053	0.71	0.7924528301886793	0.8402777777777778	0.51	0.57	0.46	0.7109826589595376	0.43137254901960786	0.83	0.6808510638297872	0.5964912280701754	0.6413793103448275	0.47619047619047616	0.5238095238095238	0.46	0.8387096774193549	0.625615763546798	0.73	0.793939393939394	0.8636363636363636	0.9326424870466321	0.7025641025641025	0.34074074074074073	0.8109243697478992	0.44370860927152317	0.8788990825688073	0.5740740740740741	0.8627450980392157	0.8860759493670886	0.7668161434977578	0.8320610687022901	0.8677685950413223	0.8240740740740741	0.7914110429447853	0.4732142857142857	0.8446601941747572	0.9188034188034188	0.78	0.8697318007662835	0.7658959537572254	0.4569832402234637	0.7973856209150327	0.7845659163987139	0.8240740740740741	0.549645390070922	0.5130378096479792	0.7647058823529411	0.7516339869281046	0.6818181818181818	0.8	0.8656716417910447	0.87	0.536144578313253	0.8596491228070176
97	details_mistralai__Mixtral-8x7B-v0.1	2023-12-15T14-35-04.630519	0.7017346542519046	0.4	0.674074074074074	0.8026315789473685	0.67	0.769811320754717	0.8472222222222222	0.54	0.55	0.46	0.6878612716763006	0.47058823529411764	0.79	0.6680851063829787	0.6228070175438597	0.6413793103448275	0.4417989417989418	0.5079365079365079	0.45	0.8290322580645161	0.6157635467980296	0.71	0.8121212121212121	0.8484848484848485	0.917098445595855	0.7051282051282052	0.35185185185185186	0.7605042016806722	0.5165562913907285	0.8678899082568807	0.6203703703703703	0.8578431372549019	0.8734177215189873	0.7443946188340808	0.8244274809160306	0.8760330578512396	0.8240740740740741	0.7730061349693251	0.5089285714285714	0.8252427184466019	0.9273504273504274	0.78	0.8773946360153256	0.791907514450867	0.37318435754189944	0.7647058823529411	0.7620578778135049	0.8364197530864198	0.549645390070922	0.5215123859191656	0.7904411764705882	0.761437908496732	0.7090909090909091	0.7795918367346939	0.8557213930348259	0.89	0.5240963855421686	0.847953216374269
